StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,scam,Q181,Q181_10_TEXT,sus,sus_10_TEXT,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q102,Q161,Q161_10_TEXT,Q159,Q159_10_TEXT,Q105_First Click,Q105_Last Click,Q105_Page Submit,Q105_Click Count,Q107,Q167,Q167_10_TEXT,Q165,Q165_10_TEXT,Q110_First Click,Q110_Last Click,Q110_Page Submit,Q110_Click Count,Q112,Q187,Q187_10_TEXT,Q185,Q185_10_TEXT,Q115_First Click,Q115_Last Click,Q115_Page Submit,Q115_Click Count,Q117,Q171,Q171_10_TEXT,Q182,Q182_10_TEXT,Q120_First Click,Q120_Last Click,Q120_Page Submit,Q120_Click Count,Q122,Q175,Q175_10_TEXT,Q173,Q173_10_TEXT,Q125_First Click,Q125_Last Click,Q125_Page Submit,Q125_Click Count,Q127,Q179,Q179_10_TEXT,Q177,Q177_10_TEXT,Q130_First Click,Q130_Last Click,Q130_Page Submit,Q130_Click Count,Q132,Q183,Q183_10_TEXT,Q181,Q181_10_TEXT,Q135_First Click,Q135_Last Click,Q135_Page Submit,Q135_Click Count,Q137,Q191,Q191_10_TEXT,Q189,Q189_10_TEXT,Q140_First Click,Q140_Last Click,Q140_Page Submit,Q140_Click Count,Q142,Q195,Q195_10_TEXT,Q193,Q193_10_TEXT,year,gender,Q149,Q174,Q150
10/11/20 12:44,10/11/20 12:48,,,100,259,TRUE,10/11/20 12:48,R_3Grztxoo5gImhyc,,,,,32.96359253,-96.74680328,anonymous,EN,,,,,,,,,,0,0,15.02,0,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Salary,Structure",,0,0,15.112,0,Extremely likely,Email Address,,"Subject,Email Body,Salary,Structure",,,,,,,,,,,,,,,,,,,,0,0,15.01,0,Extremely likely,Email Address,,"Subject,Email Body,Company Name,Salary,Structure",,,,,,,,,,,0,0,14.061,0,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Company Name,Salary,Structure",,,,,,,,,,,0,0,15.013,0,Somewhat unlikely,"Subject,Email Body,Company Name",,Email Address,,Sophomore,Female,Moderately familiar,,
10/11/20 12:45,10/11/20 12:49,,,100,208,TRUE,10/11/20 12:49,R_2D1uto1xVWk7zay,,,,,32.65870667,-97.16169739,anonymous,EN,4.975,4.975,6.385,1,Extremely likely,None of the above,,Structure,,0,0,6.682,0,Extremely likely,None of the above,,"Subject,Email Body",,,,,,,,,,,,,,,,,,,,0,0,5.27,0,Extremely likely,Subject,,Structure,,,,,,,,,,,0,0,2.316,0,Extremely likely,Subject,,Subject,,,,,,,,,,,0,0,19.279,0,Somewhat unlikely,Email Body,,Subject,,,,,,,,,,,Sophomore,Female,Moderately familiar,,Needs a back button or at least some difference between the trustworthy/non trustworthy feedback pages. I accidentally clicked the wrong thing and couldn't change my answers.
10/11/20 12:48,10/11/20 12:50,,,100,153,TRUE,10/11/20 12:50,R_2upR1bWb6oUsbHq,,,,,30.45480347,-97.7664032,anonymous,EN,,,,,,,,,,0,0,6.847,0,Somewhat likely,None of the above,,"Email Address,Email Body",,,,,,,,,,,0,0,10.699,0,Extremely likely,Email Body,,Email Body,,,,,,,,,,,,,,,,,,,,0,0,9.366,0,Somewhat likely,None of the above,,Email Body,,0,0,8.239,0,Extremely likely,Email Body,,Email Body,,,,,,,,,,,0,0,15.007,0,Somewhat unlikely,"Email Address,Email Body,Company Name,Structure",,Email Body,,Senior,Male,Moderately familiar,,
10/11/20 12:48,10/11/20 12:52,,,100,231,TRUE,10/11/20 12:52,R_OfWgP51bNpavmfL,,,,,33.02870178,-96.68260193,anonymous,EN,7.099,7.099,7.504,1,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Company Name,Salary,Structure",,,,,,,,,,,0,0,15.012,0,Extremely likely,Other,Position of sender,"Subject,Email Address,Email Body,Salary",,,,,,,,,,,0,0,15.113,0,Somewhat unlikely,"Subject,Email Address,Email Body,Company Name,Structure",,None of the above,,0,0,11.469,0,Extremely likely,"Subject,Email Address,Email Body,Company Name,Salary,Structure",,"Subject,Email Address,Email Body,Company Name,Salary,Structure",,,,,,,,,,,,,,,,,,,,0,0,30.008,0,Extremely unlikely,"Subject,Email Address,Email Body,Company Name,Structure",,None of the above,,,,,,,,,,,Freshman,Male,Moderately familiar,,
10/11/20 12:52,10/11/20 12:58,,,100,383,TRUE,10/11/20 12:58,R_2ze9c0hARkdLPd4,,,,,33.13710022,-96.74880219,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.119,0,Extremely likely,None of the above,,"Email Body,Salary,Structure",,0,0,15.118,0,Somewhat likely,Email Body,,Email Address,,,,,,,,,,,0,0,15.119,0,Extremely likely,Email Address,,"Subject,Email Body,Structure,Other",weird font at the bottom,0,0,15.024,0,Somewhat likely,Other,the Avast virus-free logo at the bottom,"Subject,Email Address,Email Body",,,,,,,,,,,0,0,15.122,0,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Other",talking about UTD from a non-UTD email address,Sophomore,Non-binary,Very familiar,,This seems like a cool research project!
10/11/20 12:57,10/11/20 13:00,,,100,147,TRUE,10/11/20 13:00,R_01wlXljfnnKHLQR,,,,,32.95219421,-96.66539764,anonymous,EN,,,,,,,,,,,,,,,,,,,0,0,2.178,0,Extremely likely,"Email Body,Salary,Structure",,"Email Body,Salary,Structure",,,,,,,,,,,0,0,15.108,0,Extremely unlikely,"Email Address,Email Body",,None of the above,,0,0,10.378,0,Extremely likely,Salary,,Salary,,,,,,,,,,,0,0,4.271,0,Extremely likely,None of the above,,"Email Body,Salary,Structure",,,,,,,,,,,0,0,15.007,0,Extremely unlikely,Email Body,,None of the above,,Freshman,Male,Moderately familiar,,
10/11/20 12:54,10/11/20 13:01,,,100,370,TRUE,10/11/20 13:01,R_3hEfVYMAYD7Zkct,,,,,32.94729614,-96.70279694,anonymous,EN,0,0,15.016,0,Extremely unlikely,"Email Address,Email Body,Company Name,Salary,Structure",,None of the above,,0,0,15.117,0,Somewhat likely,None of the above,,"Subject,Email Address,Email Body",,0,0,15.128,0,Extremely unlikely,Email Address,,"Email Body,Salary,Structure",,,,,,,,,,,,,,,,,,,,0,0,15.027,0,Extremely likely,"Email Address,Company Name,Structure",,"Email Address,Email Body,Company Name",,,,,,,,,,,,,,,,,,,,1.401,24.318,30.026,2,Extremely unlikely,"Subject,Email Address,Email Body,Company Name,Structure",,None of the above,,,,,,,,,,,Freshman,Male,Moderately familiar,,
10/11/20 13:06,10/11/20 13:09,,,100,173,TRUE,10/11/20 13:09,R_3gSLyK5HtvcypKn,,,,,32.89639282,-96.8635025,anonymous,EN,,,,,,,,,,0,0,9.819,0,Extremely likely,Email Body,,Structure,,,,,,,,,,,,,,,,,,,,0,0,10.448,0,Extremely likely,Structure,,Company Name,,0,0,9.76,0,Extremely likely,Salary,,Email Body,,,,,,,,,,,10.65,10.65,12.479,1,Extremely likely,Company Name,,Structure,,1.281,7.062,7.802,2,Extremely unlikely,"Email Body,Structure",,None of the above,,,,,,,,,,,Graduate,Female,Slightly familiar,,
10/11/20 13:05,10/11/20 13:10,,,100,299,TRUE,10/11/20 13:10,R_3oRDo5YV5O3lgqL,,,,,30.23039246,-97.72429657,anonymous,EN,4.293,4.293,15.009,1,Somewhat likely,Other,Sender’s email,"Email Body,Structure,Other",Contact email,,,,,,,,,,0,0,15.012,0,Somewhat unlikely,"Email Address,Other",Number might check out,"Subject,Email Body,Structure",,2.337,2.337,15.11,1,Somewhat unlikely,Subject,,"Salary,Structure",,,,,,,,,,,,,,,,,,,,0,0,15.109,0,Somewhat unlikely,Email Address,,"Email Body,Structure",,,,,,,,,,,,,,,,,,,,3.079,4.925,15.009,2,Somewhat likely,"Email Body,Other",Name and numbers,Email Address,,Senior,Female,Very familiar,,
10/11/20 13:10,10/11/20 13:15,,,100,314,TRUE,10/11/20 13:15,R_2QhyRsr7kuj8Hyr,,,,,30.42399597,-97.79319763,anonymous,EN,0.825,12.113,15.01,6,Extremely unlikely,"Email Body,Company Name",,Structure,,,,,,,,,,,,,,,,,,,,1.917,1.917,15.113,1,Somewhat unlikely,Company Name,,Email Body,,1.233,9.58,15.014,4,Somewhat unlikely,Email Body,,"Subject,Email Address",,1.574,14.624,15.116,5,Extremely unlikely,"Email Body,Structure",,Subject,,1.356,10.755,15.113,7,Extremely unlikely,"Email Address,Email Body,Structure",,Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freshman,Female,Not familiar at all,,
10/11/20 13:16,10/11/20 13:19,,,100,131,TRUE,10/11/20 13:19,R_sC3Zc5v29zHAhIl,,,,,38.96870422,-94.56960297,anonymous,EN,0,0,4.539,0,Extremely likely,"Subject,Email Body,Salary,Structure",,"Email Address,Email Body,Company Name,Salary,Structure",,,,,,,,,,,,,,,,,,,,0,0,2.392,0,Extremely likely,None of the above,,"Email Body,Company Name,Salary,Structure",,0,0,7.411,0,Extremely unlikely,Email Address,,Structure,,4.194,4.194,4.883,1,Extremely likely,None of the above,,"Email Body,Salary,Structure",,,,,,,,,,,,,,,,,,,,0,0,12.079,0,Extremely unlikely,"Subject,Email Body,Company Name,Salary,Structure",,None of the above,,,,,,,,,,,Sophomore,Non-binary,Very familiar,,
10/11/20 13:19,10/11/20 13:23,,,100,244,TRUE,10/11/20 13:23,R_29cSZdjM6H7sesQ,,,,,32.96359253,-96.74680328,anonymous,EN,,,,,,,,,,0,0,12.62,0,Extremely likely,Email Address,,"Subject,Email Body,Company Name,Salary,Structure",,,,,,,,,,,0,0,15.11,0,Extremely likely,None of the above,,"Subject,Email Body,Company Name,Salary",,0,0,15.008,0,Somewhat unlikely,"Subject,Email Address,Email Body,Company Name",,Email Body,,0,0,15.206,0,Somewhat likely,Email Address,,"Subject,Email Body,Salary,Structure",,,,,,,,,,,,,,,,,,,,0,0,30.012,0,Extremely unlikely,"Subject,Email Address,Email Body,Company Name,Structure",,None of the above,,,,,,,,,,,Junior,Male,Moderately familiar,,
10/11/20 13:35,10/11/20 13:39,,,100,202,TRUE,10/11/20 13:39,R_TdQq2uMcQB48Jup,,,,,29.84779358,-95.65989685,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.73,8.73,9.457,1,Neither likely nor unlikely,Email Address,,"Email Body,Structure",,0,0,11.696,0,Somewhat likely,None of the above,,Email Body,,0,0,2.731,0,Somewhat likely,None of the above,,"Email Body,Structure",,0,0,5.899,0,Extremely likely,None of the above,,Email Body,,0,0,15.12,0,Somewhat likely,None of the above,,"Email Address,Email Body",,,,,,,,,,,,,,,,,,,,Sophomore,Male,Moderately familiar,,
10/11/20 13:37,10/11/20 13:40,,,100,217,TRUE,10/11/20 13:40,R_2AXwiwjsR0wJCxb,,,,,32.92469788,-96.89170074,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.029,4.595,15.016,6,Somewhat likely,None of the above,,"Email Body,Salary,Structure",,0,0,9.828,0,Somewhat unlikely,"Email Address,Email Body,Structure",,None of the above,,,,,,,,,,,7.778,7.778,15.021,1,Extremely likely,Email Address,,"Email Body,Structure,Other",Text file ,,,,,,,,,,1.683,15.771,17.454,4,Somewhat likely,"Email Address,Email Body,Structure",,Other,Send info to gmail.com email instead of a cisco company email,6.63,13.209,15.02,2,Somewhat likely,"Subject,Email Body,Structure",,Email Address,,Sophomore,Male,Moderately familiar,,
10/11/20 13:41,10/11/20 13:44,,,100,178,TRUE,10/11/20 13:44,R_w7vaXj7x0Ud3z2N,,,,,33.02870178,-96.68260193,anonymous,EN,,,,,,,,,,,,,,,,,,,0,0,1.313,0,Somewhat likely,Email Address,,"Subject,Email Body,Salary,Structure",,,,,,,,,,,0,0,9.038,0,Somewhat unlikely,"Email Address,Email Body,Company Name,Structure",,None of the above,,0,0,7.9,0,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Salary,Structure",,,,,,,,,,,,,,,,,,,,10.737,10.737,23.992,1,Somewhat unlikely,"Subject,Email Body,Company Name,Structure",,Email Address,,1.304,1.304,15.042,1,Neither likely nor unlikely,"Email Body,Structure",,Email Address,,Freshman,Male,Slightly familiar,,
10/11/20 13:56,10/11/20 14:01,,,100,309,TRUE,10/11/20 14:01,R_2Y2PIm2DpZRZohw,,,,,32.9992981,-96.83460236,anonymous,EN,0,0,15.114,0,Somewhat likely,Email Body,,Email Body,,,,,,,,,,,0,0,12.454,0,Extremely likely,"Email Body,Other",Goes directly against university policy,"Email Body,Other",Goes directly against university policy,,,,,,,,,,0,0,15.017,0,Neither likely nor unlikely,Email Address,,Other,Asking personally to set up an appointment,,,,,,,,,,,,,,,,,,,0,0,14.899,0,Extremely likely,Email Body,,Other,"Everything, in 2020 who puts ""Avast"" on emails",0,0,10.565,0,Somewhat likely,Other,Why am I getting an email for a call center job?,Other,Job Description,,,,,,,,,,Graduate,Male,Moderately familiar,,
10/11/20 14:32,10/11/20 14:37,,,100,324,TRUE,10/11/20 14:37,R_240gUQ0Tosp9uUx,,,,,32.96359253,-96.74680328,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.535,11.535,14.137,1,Extremely likely,None of the above,,"Email Body,Company Name,Salary,Structure,Other",Tons of these scams trying to get info,0,0,15.066,0,Extremely likely,"Email Address,Email Body,Structure",,"Email Address,Email Body,Structure",,0,0,15.008,0,Extremely likely,"Email Address,Company Name",,"Subject,Email Body,Salary,Other",Too many of these type of emails just trying to get information,0,0,7.692,0,Extremely likely,Subject,,"Email Address,Email Body,Structure",,0,0,15.008,0,Somewhat likely,Company Name,,"Email Address,Email Body,Structure,Other","Again trying to get info after first email, common scam they would already have some info on me",,,,,,,,,,,,,,,,,,,Freshman,Male,Very familiar,,"Messed up on the first question, not a good data reference"
10/11/20 14:35,10/11/20 14:41,,,100,344,TRUE,10/11/20 14:41,R_s5WWosvzBVNdIel,,,,,30.45480347,-97.7664032,anonymous,EN,,,,,,,,,,1.289,11.631,14.052,4,Somewhat likely,"Subject,Email Address,Other",closing of the email,"Email Body,Structure,Other",asked for too much information,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.601,4.601,15.011,1,Somewhat likely,"Subject,Email Address",,"Email Body,Salary,Structure,Other",professor's school not identified,,,,,,,,,,1.473,12.948,15.109,3,Extremely likely,"Subject,Company Name,Structure",,"Email Body,Other","badly typed email (spacing issues), ""We got your information through the school's database""",1.134,5.758,8.67,3,Extremely unlikely,"Subject,Email Address,Email Body,Company Name,Structure",,None of the above,,1.402,13.099,15.009,5,Somewhat unlikely,"Subject,Email Body,Other","utdallas.edu link included, closing of email had official information","Email Address,Structure",,Freshman,Female,Slightly familiar,,"In the survey questions, bold the words ""suspicious"" and ""trustworthy"" so that people don't accidentally answer the wrong question."
10/11/20 14:47,10/11/20 14:52,,,100,304,TRUE,10/11/20 14:52,R_ZHJUMHeYrpP7XVv,,,,,32.96359253,-96.74680328,anonymous,EN,0,0,15.022,0,Extremely likely,None of the above,,"Subject,Email Body,Company Name,Salary,Structure",,,,,,,,,,,0,0,9.75,0,Somewhat likely,Email Address,,"Email Body,Salary",,0,0,15.033,0,Extremely likely,None of the above,,"Email Address,Email Body,Salary,Structure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.017,0,Somewhat likely,Email Address,,Email Body,,3.728,12.467,22.305,2,Extremely unlikely,"Email Address,Email Body,Structure",,None of the above,,,,,,,,,,,Sophomore,Female,Slightly familiar,,"More time to view emails, nothing else!"
10/11/20 15:07,10/11/20 15:13,,,100,316,TRUE,10/11/20 15:13,R_2TYoK2nLCsAlufC,,,,,32.98800659,-96.68840027,anonymous,EN,0,0,15.009,0,Extremely likely,"Subject,Email Address,Email Body,Salary",,"Subject,Email Body,Salary,Other","oops, switched this and prev question up, mb",,,,,,,,,,0,0,15.007,0,Neither likely nor unlikely,"Email Address,Company Name",,"Subject,Email Body,Salary,Structure",,,,,,,,,,,,,,,,,,,,0,0,15.009,0,Somewhat likely,Email Body,,"Subject,Email Address",,,,,,,,,,,0,0,15.007,0,Somewhat likely,Company Name,,"Subject,Email Address,Email Body",,,,,,,,,,,0,0,15.011,0,Somewhat likely,"Subject,Email Body",,Structure,,Sophomore,Male,Not familiar at all,,
10/11/20 15:10,10/11/20 15:13,,,100,185,TRUE,10/11/20 15:13,R_22stCoLKfIDYkm5,,,,,30.42399597,-97.79319763,anonymous,EN,,,,,,,,,,0,0,15.019,0,Extremely likely,None of the above,,Other,Asking for personal info,,,,,,,,,,0.862,0.862,3.644,1,Extremely likely,Company Name,,"Email Body,Salary,Structure",,5.135,5.135,8.855,1,Somewhat likely,None of the above,,Other,Lack of greeting with recipient name,,,,,,,,,,0,0,3.929,0,Extremely likely,Structure,,Subject,,,,,,,,,,,0.842,0.842,5.253,1,Somewhat unlikely,Structure,,None of the above,,,,,,,,,,,Sophomore,Male,Moderately familiar,,
10/11/20 15:19,10/11/20 15:22,,,100,196,TRUE,10/11/20 15:22,R_1FFyqyQQpsrVL6S,,,,,33.1493988,-96.82800293,anonymous,EN,2.548,3.381,15.015,2,Somewhat likely,"Company Name,Structure",,"Company Name,Structure",,,,,,,,,,,0,0,11.268,0,Somewhat unlikely,"Subject,Email Address",,"Email Body,Structure",,8.226,8.226,8.773,1,Extremely unlikely,"Subject,Email Address,Email Body,Company Name",,None of the above,,,,,,,,,,,0,0,15.01,0,Somewhat unlikely,"Subject,Email Body",,Structure,,,,,,,,,,,,,,,,,,,,1.777,3.064,12.192,2,Extremely unlikely,"Subject,Email Body",,"Company Name,Structure",,,,,,,,,,,Freshman,Male,Slightly familiar,,
10/11/20 15:25,10/11/20 15:28,,,100,188,TRUE,10/11/20 15:28,R_30uWq1rHTT3gz1r,,,,,42.98959351,-88.08760071,anonymous,EN,,,,,,,,,,0,0,11.941,0,Somewhat likely,"Subject,Email Body,Structure",,"Email Address,Company Name,Structure",,,,,,,,,,,,,,,,,,,,0,0,10.016,0,Somewhat likely,"Subject,Email Body,Structure",,"Subject,Email Address,Structure",,,,,,,,,,,0,0,2.684,0,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Structure",,0,0,13.041,0,Somewhat likely,Company Name,,"Subject,Email Address,Salary,Structure",,,,,,,,,,,0,0,15.113,0,Somewhat unlikely,"Subject,Email Address,Email Body,Structure",,None of the above,,Sophomore,Male,Very familiar,,
10/11/20 15:08,10/11/20 15:35,,,100,1616,TRUE,10/11/20 15:35,R_2bNq3QhgsnOIZJG,,,,,33.0809021,-96.72409821,anonymous,EN,,,,,,,,,,0,0,15.014,0,Somewhat likely,None of the above,,"Subject,Email Body,Structure",,,,,,,,,,,0,0,15.111,0,Somewhat likely,Email Body,,Other,Asking for personal information,,,,,,,,,,0,0,15.006,0,Somewhat likely,Company Name,,"Email Body,Structure",,0,0,14.81,0,Extremely likely,"Email Address,None of the above",,"Subject,Email Address,Email Body,Structure,Other","School email doesn't match the school in the subject line, and txt file attachment",,,,,,,,,,,,,,,,,,,0,0,15.008,0,Extremely unlikely,"Email Address,Email Body",,None of the above,,Senior,Female,Slightly familiar,,
10/11/20 15:42,10/11/20 15:48,,,100,347,TRUE,10/11/20 15:48,R_3nTyKUOBDoJ2cmm,,,,,33.17939758,-96.95379639,anonymous,EN,2.235,2.235,15.01,1,Somewhat likely,Email Address,,"Subject,Email Body,Structure",,,,,,,,,,,0,0,15.107,0,Somewhat likely,Email Address,,"Subject,Email Body",,12.545,14.528,15.11,2,Extremely likely,"Email Address,Structure,Other",Font,Subject,,0,0,15.115,0,Somewhat likely,"Email Address,Email Body,Structure",,Email Address,,0,0,15.008,0,Somewhat likely,"Email Address,Company Name,Structure",,Email Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sophomore,Female,Slightly familiar,,
10/11/20 16:17,10/11/20 16:28,,,100,635,TRUE,10/11/20 16:28,R_1pyZxXcJP3iksHm,,,,,32.9992981,-96.83460236,anonymous,EN,0.918,0.918,5.562,1,Extremely likely,Email Address,,"Subject,Email Body,Company Name,Salary,Structure",,,,,,,,,,,0,0,4.881,0,Extremely likely,"Email Body,Structure",,Email Body,,,,,,,,,,,0,0,15.116,0,Neither likely nor unlikely,"Email Address,Email Body",,"Email Address,Email Body",,2.093,2.093,3.57,1,Somewhat likely,"Email Body,Company Name",,"Subject,Email Body,Company Name",,0,0,7.301,0,Somewhat likely,"Subject,Email Address,Email Body,Company Name",,"Email Address,Email Body,Company Name,Structure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sophomore,Female,Moderately familiar,,
10/11/20 16:55,10/11/20 17:00,,,100,318,TRUE,10/11/20 17:00,R_3socRqPhek96vhV,,,,,32.86839294,-96.93840027,anonymous,EN,,,,,,,,,,0,0,15.111,0,Somewhat likely,"Subject,Email Address",,"Email Address,Email Body",,,,,,,,,,,,,,,,,,,,0,0,4.438,0,Extremely unlikely,"Subject,Email Address",,"Subject,Email Address,Email Body",,0,0,15.007,0,Somewhat likely,"Subject,Email Address",,"Subject,Email Address",,0,0,15.006,0,Somewhat unlikely,"Subject,Email Address",,"Subject,Email Address,Email Body",,,,,,,,,,,,,,,,,,,,0,0,15.109,0,Extremely unlikely,"Subject,Email Address,Email Body",,None of the above,,Freshman,Male,Moderately familiar,,
10/11/20 18:35,10/11/20 18:36,,,100,56,TRUE,10/11/20 18:36,R_r9GX1TjFuhGwaw9,,,,,32.96359253,-96.74680328,preview,EN,,,,,,,,,,0,0,1.223,0,Extremely likely,Company Name,,Email Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.237,0,Somewhat likely,Email Body,,Salary,,0,0,1.429,0,Neither likely nor unlikely,Email Address,,Email Body,,,,,,,,,,,0,0,1.887,0,Neither likely nor unlikely,Email Body,,Email Body,,0,0,1.381,0,Neither likely nor unlikely,Email Body,,Email Body,,Senior,Female,Very familiar,,
10/11/20 18:43,10/11/20 18:46,,,100,217,TRUE,10/11/20 18:46,R_3PhPhTUeH4SdZKp,,,,,32.96359253,-96.74680328,anonymous,EN,0,0,12.87,0,Somewhat likely,"Email Address,Company Name",,"Subject,Email Body,Structure",,1.901,1.901,5.09,1,Somewhat likely,Other,signature,"Subject,Email Address,Email Body,Structure",,0,0,10.154,0,Extremely likely,"Email Address,Email Body",,"Email Body,Salary,Structure",,,,,,,,,,,0,0,0.974,0,Somewhat likely,Email Address,,"Subject,Email Body,Structure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.873,0,Neither likely nor unlikely,"Email Address,Email Body,Company Name,Structure",,Other,external email,,,,,,,,,,Sophomore,Male,Moderately familiar,,
10/11/20 19:57,10/11/20 20:03,,,100,321,TRUE,10/11/20 20:03,R_1CgzcKyKYZOFCzv,,,,,32.79899597,-96.95600128,anonymous,EN,0,0,15.116,0,Somewhat likely,"Structure,Other",Looks lazily made,None of the above,,0,0,15.013,0,Extremely likely,"Email Address,Email Body,Structure",,"Email Address,Email Body,Structure",,,,,,,,,,,,,,,,,,,,0,0,11.758,0,Neither likely nor unlikely,None of the above,,None of the above,,,,,,,,,,,0,0,15.123,0,Extremely likely,"Email Address,Email Body,Structure",,"Email Address,Email Body,Structure",,,,,,,,,,,,,,,,,,,,0,0,15.11,0,Somewhat unlikely,"Email Body,Structure,Other","Shows a link to what seems to be part of the UTD domain (always hover the link), and the sender gives their own contact information.",None of the above,,Freshman,Male,Very familiar,,"My responses are under the premises that formal employment opportunities generally have their own job postings, instead of just asking people for their information. It's more suspicious if the email looks lazily written and the sender does not give their own contact information, or a lead to learn more about the job position through the company's official website."
10/12/20 8:22,10/12/20 8:26,,,100,201,TRUE,10/12/20 8:26,R_1obPLFFE8kgrzHS,,,,,32.92599487,-96.96659851,anonymous,EN,0,0,15.108,0,Somewhat likely,Email Body,,Salary,,0,0,15.012,0,Neither likely nor unlikely,Email Body,,Subject,,0,0,15.118,0,Somewhat unlikely,Email Address,,Email Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.02,0,Somewhat likely,Email Address,,Subject,,,,,,,,,,,,,,,,,,,,0,0,15.111,0,Somewhat unlikely,"Email Body,Structure",,Email Address,,Freshman,Male,Not familiar at all,,
10/12/20 10:16,10/12/20 10:19,,,100,227,TRUE,10/12/20 10:19,R_1r8LPlpauZCxoJA,,,,,32.7052002,-97.33509827,anonymous,EN,,,,,,,,,,5.16,8.951,9.433,4,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Company Name,Structure",,,,,,,,,,,2.161,5.807,6.401,2,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Company Name,Structure",,0,0,11.778,0,Somewhat likely,"Email Address,None of the above",,"Subject,Email Body,Salary,Structure",,13.502,13.502,15.026,1,Extremely likely,Email Address,,"Email Body,Company Name,Structure",,,,,,,,,,,,,,,,,,,,2.538,13.908,15.206,5,Extremely likely,Email Address,,"Email Body,Structure",,,,,,,,,,,Sophomore,Female,Very familiar,,
10/12/20 12:18,10/12/20 12:20,,,100,163,TRUE,10/12/20 12:20,R_1FR0wwpQ4soppk5,,,,,32.96359253,-96.74680328,anonymous,EN,0,0,6.287,0,Extremely likely,"Subject,Company Name",,"Email Address,Email Body,Salary,Structure",,0,0,8.614,0,Extremely likely,"Email Body,Structure",,"Subject,Email Address,Company Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6.966,0,Neither likely nor unlikely,"Subject,Email Address,Email Body,Company Name",,"Salary,Structure",,0,0,10.076,0,Extremely likely,None of the above,,"Subject,Email Address,Email Body,Company Name,Salary,Structure",,,,,,,,,,,,,,,,,,,,0,0,9.668,0,Extremely likely,"Email Body,Structure",,"Subject,Email Address,Company Name,Salary",,Junior,Male,Very familiar,,
10/12/20 12:34,10/12/20 12:37,,,100,174,TRUE,10/12/20 12:37,R_11ZTHHeHbwEAlWT,,,,,32.92599487,-96.96659851,anonymous,EN,,,,,,,,,,,,,,,,,,,0,0,15.007,0,Extremely likely,Email Body,,Structure,,1.186,1.186,15.014,1,Somewhat likely,Salary,,Email Body,,0,0,15.019,0,Somewhat likely,Email Body,,Structure,,,,,,,,,,,,,,,,,,,,0,0,11.865,0,Extremely likely,Email Address,,Subject,,0.964,6.935,6.96,3,Neither likely nor unlikely,Email Body,,Email Body,,,,,,,,,,,Sophomore,Male,Slightly familiar,,
10/13/20 10:39,10/13/20 10:42,,,100,216,TRUE,10/13/20 10:42,R_1LzQ5YDPIJuLOql,,,,,32.96359253,-96.74680328,anonymous,EN,1.296,7.696,9.841,2,Extremely likely,None of the above,,"Email Body,Structure",,0,0,15.113,0,Extremely likely,None of the above,,"Subject,Email Body,Structure",,,,,,,,,,,1.554,4.869,15.016,2,Somewhat likely,Email Body,,"Email Body,Structure",,,,,,,,,,,0,0,15.112,0,Somewhat likely,None of the above,,"Email Address,Salary,Structure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.767,0.767,15.01,1,Somewhat unlikely,"Company Name,Other",connection to utd,Email Address,,Sophomore,Female,Not familiar at all,,
